ID,Name,Media_Type,Download_URL,rec_date,rec_date_assignment_certain,genre,genre_stim,gloss,transl,sound_quality,background_noise,Corpus_ID,Glottocode
doreco_resi1247_cuentores_3,cuentores_3.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/f216854761116e85de8ad3645523dba4cdc3479f,2004-12-13,certain,traditional narrative,na,none,Spanish,medium,constant,resi1247,resi1247
doreco_resi1247_cuentores_7,cuentores_7.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/3d1e6362393b1b288a54c35985751b92436ade88,2005-07-19,certain,traditional narrative,na,none,Spanish,good,constant,resi1247,resi1247
doreco_resi1247_cuentores_8,cuentores_8.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/1b8eebb5d1a98b3aaff8b50fe77aad56438eff2d,2005-07-19,certain,traditional narrative,na,none,Spanish,good,constant,resi1247,resi1247
doreco_resi1247_cuentores_9,cuentores_9.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/1b5cecac2aac9e1f92561593ea47e8573d355bbf,2005-07-19,certain,traditional narrative,na,none,Spanish,good,constant,resi1247,resi1247
doreco_resi1247_cuentores_11,cuentores_11.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/12e6731159314b8820b8b90cc0fd6d0647b4f5c5,2005-07-22,certain,traditional narrative,na,none,Spanish,good,constant,resi1247,resi1247
doreco_resi1247_cuentoresbruj,cuentoresbruj.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/0c3c114c9083d8de31fcb8d41ce82da4e1891b2e,2006-09-05,certain,traditional narrative,na,none,Spanish,medium,constant,resi1247,resi1247
doreco_resi1247_dyushi,dyushi.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/7fd5ec13995d26a006bcbddd38215f2faa4adc23,2005-01-13,certain,traditional narrative,na,none,Spanish,medium,constant,resi1247,resi1247
doreco_resi1247_experabuPA,experabuPA.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/95b97c11a65d483511afd6a07abe748a77f43bb1,2006-09-05,certain,personal narrative,na,none,Spanish,good,constant,resi1247,resi1247
doreco_resi1247_experi_res_1,experi_res_1.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/47c2b90873936bdb5f0145af3a9b95fa25d4c1c7,2005-07-21,certain,personal narrative,na,none,Spanish,good,constant,resi1247,resi1247
doreco_resi1247_experi_res_2,experi_res_2.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/0360374bb8f3e63ea36ef723043d399c5470c6ae,2005-07-21,certain,personal narrative,na,none,Spanish,good,constant,resi1247,resi1247
doreco_resi1247_experi_res_RA,experi_res_RA.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/58c8b1d8cc3cd8d869766275387bef849c7dc820,2006-08-08,certain,personal narrative,na,none,Spanish,good,constant,resi1247,resi1247
doreco_resi1247_fiesta_rec_RA,fiesta_rec_RA.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/0446495845804d3c9ba690bdd47d9ab98d59d88a,2006-08-08,certain,personal narrative,na,none,Spanish,good,constant,resi1247,resi1247
doreco_resi1247_hechohoyRA,hechohoyRA.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/7df53e683eb8b88f4289e4db30abf3adb7880128,2006-09-05,certain,personal narrative,na,none,Spanish,good,constant,resi1247,resi1247
doreco_resi1247_lifestoryres_1,lifestoryres_1.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/189bddf3bc51fbdfba2028e073dd4a312aca77e8,2004-12-09,certain,personal narrative,na,none,Spanish,medium,constant,resi1247,resi1247
doreco_resi1247_res_tramp_1,res_tramp_1.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/977f1d6762772c2e67ff426ac634c4add32a627f,2005-07-15,certain,procedural/conversation,na,none,Spanish,medium,constant,resi1247,resi1247
doreco_resi1247_res_tramp_7,res_tramp_7.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/36fb24641632cdb25422f1ed75aaf7a5bfba974d,2005-07-15,certain,procedural/conversation,na,none,Spanish,medium,constant,resi1247,resi1247
doreco_resi1247_sacha_res,sacha_res.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/c42bb58375f96ae057086f975b96150821c56e62,2009-08-09,certain,traditional narrative,na,none,Spanish,medium,constant,resi1247,resi1247
doreco_resi1247_storyalicia,storyalicia.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/5c3f2e725b2a8fe7844e0638af3569eb6df72d78,2009-09-01,certain,traditional narrative,na,none,Spanish,medium,constant,resi1247,resi1247
doreco_resi1247_vida_PA,vida_PA.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2ee31qu9/80487e825b4ef0a91489e678de893c2b804eddaa,2006-08-01,certain,personal narrative,na,none,Spanish,good,constant,resi1247,resi1247
doreco_ruul1235_ll-N-GWEERO-120421-NA-01,ll-N-GWEERO-120421-NA-01.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2028vi94/ebb2756eb10fccb61fc10f32b3843b24410f1255,2012-04-21,certain,traditional narrative,na,all,English,medium,punctual,ruul1235,ruul1235
doreco_ruul1235_ll-N-SOKOSO-120421-NA-01,ll-N-SOKOSO-120421-NA-01.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2028vi94/ae1b5ffcdb969f3878192166bbc571ce3bb125d7,2012-04-21,certain,traditional narrative,na,all,English,medium,punctual,ruul1235,ruul1235
doreco_ruul1235_ll-R-NAKASONGOLA-170224-NA-1,ll-R-NAKASONGOLA-170224-NA-1.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2028vi94/0299c06de39d007347d1a380e2755bb9fc982a7a,2017-02-24,certain,personal narrative,na,all,English,medium,constant,ruul1235,ruul1235
doreco_ruul1235_ll-R-NAKASONGOLA-170225-FS-1b,ll-R-NAKASONGOLA-170225-FS-1b.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2028vi94/bbf3d9870af84e5277a5c5fbad1d0965976070ab,2017-02-25,certain,conversation,na,all,English,medium,constant,ruul1235,ruul1235
doreco_ruul1235_ll-R-NAKASONGOLA-190801-FS-2,ll-R-NAKASONGOLA-190801-FS-2.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.2028vi94/025a6a10c5db9312f3aeaa918cdb8f4cacc8ff0c,2019-08-01,certain,conversation,na,all,English,medium,none,ruul1235,ruul1235
doreco_sadu1234__2_,_2_.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c063t4ru/cf46846a7ea8e7bb7f5ad932da036230d1d0625f,2011-01-10,certain,personal narrative,na,break/gloss,Chinese/English,medium,none,sadu1234,sadu1234
doreco_sadu1234__3_,_3_.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c063t4ru/7f7c037fae8a96a8e681b43c74e46d34590a4a76,2011-01-10,certain,personal narrative,na,break/gloss,Chinese/English,medium,none,sadu1234,sadu1234
doreco_sadu1234__lirong24_,_lirong24_.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c063t4ru/21eb95ecd08c0cf12aa31dbce50bfdcb9eb21dfc,2011-02-07,certain,personal narrative,na,break/gloss,English/Chinese,medium,none,sadu1234,sadu1234
doreco_sadu1234__lirong25_,_lirong25_.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c063t4ru/e5d0d0a6739f2ca64dd3ab3a965ac5effa7c1267,2011-02-08,certain,traditional narrative,na,break/gloss,English/Chinese,medium,none,sadu1234,sadu1234
doreco_sadu1234_lifenqin1_my_day,lifenqin1_my_day.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c063t4ru/91b8de97bb81e29134a8d9d2bc4ded81a1824fa7,2010-12-06,certain,personal narrative,na,break/gloss,English/Chinese,good,none,sadu1234,sadu1234
doreco_sadu1234_lihou4_two_tombs,lihou4_two_tombs.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c063t4ru/997d19278a01b928b7e26855026dfdb55cdfdc8d,2011-08-02,certain,traditional narrative,na,break/gloss,Chinese/English,medium,constant,sadu1234,sadu1234
doreco_sadu1234_lihou10_three_siblings,lihou10_three_siblings.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c063t4ru/41ad9dfb147295d0ae0eed3784e1c57fbdb5e196,2011-05-08,certain,personal narrative,na,break/gloss,Chinese/English,medium,none,sadu1234,sadu1234
doreco_sadu1234_lilanzhen2_the_seniors_use_mobile_phones,lilanzhen2_the_seniors_use_mobile_phones.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c063t4ru/196ac5c9545401a28d5b45c58453a2015707487d,2012-12-05,certain,personal narrative,na,break/gloss,Chinese/English,good,none,sadu1234,sadu1234
doreco_sadu1234_lilanzhen3_a_person_who_takes_advantages,lilanzhen3_a_person_who_takes_advantages.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c063t4ru/87a9143bb336834acbd9c8d944caadcbbf6ed5fc,2012-12-05,certain,traditional narrative,na,break/gloss,English/Chinese,good,none,sadu1234,sadu1234
doreco_sadu1234_lilanzhen11_chinese_pepper,lilanzhen11_chinese_pepper.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c063t4ru/2b5d282a5c835f845da138daa06fb6808e67663f,2012-12-28,certain,traditional narrative,na,break/gloss,English/Chinese,good,none,sadu1234,sadu1234
doreco_sadu1234_lizhongfu3_two_sons,lizhongfu3_two_sons.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c063t4ru/097d1bad642e1336db14e33ed1e9a1ffaf1b0ffb,2010-12-06,certain,personal narrative,na,break/gloss,Chinese/English,good,none,sadu1234,sadu1234
doreco_sadu1234_lizhongfu6_joke_1,lizhongfu6_joke_1.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c063t4ru/681612281918ed9139e635cb71f86f0febbb02e8,2010-12-06,certain,traditional narrative,na,break/gloss,English/Chinese,good,none,sadu1234,sadu1234
doreco_sadu1234_sadum,sadum.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c063t4ru/153e041328f3615cecbb5fb2b6a984554ad1db20,2013-01-30,certain,procedural,commenting a marriage ceremony,break/gloss,Chinese/English,medium,constant,sadu1234,sadu1234
doreco_sanz1248_mc_sanzhi_asabali,mc_sanzhi_asabali.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.f7ebc779/ecc0810fdf19cb59fb937769be0f85d7a8d49c95,2012,certain,personal narrative,na,all,English,medium,constant,sanz1248,sanz1248
doreco_sanz1248_mc_sanzhi_bazhuk,mc_sanzhi_bazhuk.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.f7ebc779/fd27f846a43d4c74627a2f4230ca7870f1694cee,2013,certain,traditional narrative,na,all,English,good,constant,sanz1248,sanz1248
doreco_sanz1248_mc_sanzhi_dragon,mc_sanzhi_dragon.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.f7ebc779/2c02451a7fb04c8c42d581e96b3bdcd7932fb904,2013,certain,personal narrative,na,all,English,medium,constant,sanz1248,sanz1248
doreco_sanz1248_mc_sanzhi_kurban,mc_sanzhi_kurban.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.f7ebc779/507798e8dc864eac1a754264759484f16df15ff8,2011,certain,personal narrative,na,all,English,medium,constant,sanz1248,sanz1248
doreco_sanz1248_mc_sanzhi_mill,mc_sanzhi_mill.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.f7ebc779/cc410889b947f9491c34663864bf688c337fc5cb,2013,certain,traditional narrative,na,all,English,medium,constant,sanz1248,sanz1248
doreco_sanz1248_mc_sanzhi_patima,mc_sanzhi_patima.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.f7ebc779/88280e41b66ae238156024d65a4b4877f5e1efc0,2013,certain,traditional narrative,na,all,English,medium,punctual,sanz1248,sanz1248
doreco_sanz1248_mc_sanzhi_ramazan,mc_sanzhi_ramazan.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.f7ebc779/4f460441076111e4d3a6ec85143d69db8cafe170,2012,certain,personal narrative,na,all,English,bad,punctual,sanz1248,sanz1248
doreco_sanz1248_mc_sanzhi_tape,mc_sanzhi_tape.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.f7ebc779/894863516f88de8b1917e2f23e5891f201b7eb89,2011,certain,personal narrative,na,all,English,good,constant,sanz1248,sanz1248
doreco_sanz1248_Sanzhi_09_08_2012_RMDF_001,Sanzhi_09_08_2012_RMDF_001.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.f7ebc779/ebb9d41aa315ae9d17a2f240245687e911440e5d,2012-08-09,certain,personal narrative,na,none,Russian,good,punctual,sanz1248,sanz1248
doreco_savo1255_ap_cs_saraputu,ap_cs_saraputu.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c4c05of0/9db258c573b3314be39c431685f90663d5036c4c,2003-07-09,certain,traditional narrative,na,all,English,good,punctual,savo1255,savo1255
doreco_savo1255_es_cs_kakamora,es_cs_kakamora.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c4c05of0/3736a18bbbbcef3ece438f667f24403b7a470b2d,2004-08-21,certain,traditional narrative,na,all,na,medium,constant,savo1255,savo1255
doreco_savo1255_ik_cs_kulagha,ik_cs_kulagha.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c4c05of0/011ab6c1e73889ea544846249ac259f5cfa4a668,2008-07-16,certain,traditional narrative,na,all,English,medium,constant,savo1255,savo1255
doreco_savo1255_jn_lotu,jn_lotu.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c4c05of0/572c0c69dedb185a920d61273fe14a99ca53a57e,2005-06-19,certain,traditional narrative,na,all,English,medium,punctual,savo1255,savo1255
doreco_savo1255_pb_cs_batugha,pb_cs_batugha.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c4c05of0/da12560463c7dce53864fabed2cc95871534cc12,2008-07-16,certain,traditional narrative,na,all,English,good,punctual,savo1255,savo1255
doreco_savo1255_se_kite,se_kite.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c4c05of0/30175c36a8f3b93291c2e7e600f13529536e1972,2003-02-03,certain,procedural,na,all,English,good,constant,savo1255,savo1255
doreco_savo1255_ss_cs_polo,ss_cs_polo.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.c4c05of0/8aaa8f9d9f84267c6cc3fb1e2395aa8fdbc77a5e,2005-06-24,certain,traditional narrative,na,all,na,medium,punctual,savo1255,savo1255
doreco_sout2856_035_cut,035_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/ebb186955d08885226959383c247b357d730e558,1998-09-29,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_041_cut,041_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/fc58b3cb286fbb89d0ef590f24f9769907cdada8,1998-09-29,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_043_cut,043_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/a379c09a7a8fca0f8a1c01bfca64fd2814c9ec43,1998-09-29,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_044_cut,044_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/cad6e5638bfe01bbd0dad687b688055e2a8a0cc0,1998-09-27,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_046_cut,046_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/94e21742ef782a415bc4ddb20dfcd71c0fb279f2,1998-09-30,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_052_cut,052_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/33821831ee0adf0353d7f0a6faa50800fe9f1c2d,1998-09-20,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_061_cut,061_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/a505b3ea3cd56367b9b3b9d23e68ee675cb849df,1998-09-27,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_065_cut,065_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/74d5dc17468cba40c4f455e845f64ba939470cca,1998-09-29,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_066_cut,066_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/e55485cca3881f242e799ec8686c870128bdd150,1998-09-29,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_071_cut,071_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/589e946be7526bd4d6320ba7e992fa4e0bbeba9e,1998-10-23,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_072_cut,072_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/2d02fec0fd7e2d3715c48c9346f6beb4871697c1,1998-10-12,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_085_cut,085_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/2666d75287f4ceca0525bcb32256a712758315e5,1998-10-20,certain,personal narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_086_cut,086_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/206d35ee170af179ae38324b9cb0278a4a8d4544,1998-10-21,certain,personal narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_090_cut,090_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/6fad9f5107f9d16bf8ced7dca5d60530114a2cfa,1998-10-30,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_096_cut,096_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/8d283cea561906ca55662207df5895e51168449c,1998-10-12,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_107_cut,107_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/365dc2bb38d6b80734701646cab21ed40bab7cfd,2000-03-28,certain,traditional narrative,na,all,English,good,punctual,sout2856,sout2856
doreco_sout2856_108_cut,108_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/86a2fa5313000c8a7cfed7254970a46351bc8077,2000-03-28,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_120_cut,120_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/d887444b2d70e90fb0de6abeca094faa8363bed0,1998-09-29,certain,personal narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_124_cut,124_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/66122a8a85bba5b67ec4a449b05ee7982d8df69c,1998-09-21,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_125_cut,125_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/ff31f84f0e1c3f3622f8ff1c018ad5875546478f,1998-09-28,certain,personal narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_129_cut,129_cut.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/536d573fc2be8544b8d3f61c16d448143d10a7fe,1998-10-20,certain,personal narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_mc_nafsan_kori,mc_nafsan_kori.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/ee55c1a928d3125096d7d655c3e3cec8784447f3,1998-10-31,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_mc_nafsan_lelep,mc_nafsan_lelep.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/e29b740242ea10c98ff13cb7240a1d39e12af507,1998-10-30,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_mc_nafsan_lisau,mc_nafsan_lisau.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/79f138680853e6c09c7c8ab29b17188e2eaa6f01,1998-10-24,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_mc_nafsan_litog,mc_nafsan_litog.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/eabdcdd5e035a32c7dca9eee0376044721c37e01,1998-10-12,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_mc_nafsan_maal,mc_nafsan_maal.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/582ade3fb63f8f2576172251fbd53e4a0d82372d,1997-09-09,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_mc_nafsan_nmatu,mc_nafsan_nmatu.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/5d0da0c0e8249cb65e1061d4fbcefc5340983352,1996-03-07,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_mc_nafsan_ntwam,mc_nafsan_ntwam.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/5c416205713e3d91a358a83b762bc3109d2fbb9f,1997-03-02,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_mc_nafsan_taapes,mc_nafsan_taapes.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/1fe585aab2d6f6bb088a9242074a87bb5c42cd2c,1998-10-24,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout2856_mc_nafsan_tafra,mc_nafsan_tafra.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.4b7c36c1/ca88b984ad2de9b81aa88463e4f52714ca758725,1997-07-09,certain,traditional narrative,na,all,English,medium,punctual,sout2856,sout2856
doreco_sout3282_mc_english_kent02_b,mc_english_kent02_b.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.dcfbh2yw/830afcf32230aa859b39a92137edbdb18c5b174f,1975,certain,personal narrative,na,all,English,medium,punctual,sout3282,sout3282
doreco_sout3282_mc_english_kent03_b,mc_english_kent03_b.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.dcfbh2yw/8e222f0a78ab6adcb176e08f0efaf1088073a2a5,1976,certain,personal narrative,na,all,English,medium,punctual,sout3282,sout3282
doreco_stan1290_unine15a01m,unine15a01m.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8edcbyjk/1285df33af90b48eb90a6a0d1e8d43d6926e590d,2014-12-21,certain,personal narrative,na,pos,French,good,none,stan1290,stan1290
doreco_stan1290_unine15a09m,unine15a09m.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8edcbyjk/796cf6ed48f568af96d9a783feae7dda4aa1ef5d,2015-01-22,certain,personal narrative,na,pos,French,good,constant,stan1290,stan1290
doreco_stan1290_unine15a23m,unine15a23m.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8edcbyjk/b46a5bc3480090795bda6e727912adc63db6b495,2015-02-04,certain,personal narrative,na,pos,French,bad,punctual,stan1290,stan1290
doreco_stan1290_unine15a29m,unine15a29m.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8edcbyjk/6de1f21dfabbaff6874ad942019ef0436db88b59,2015-02-14,certain,personal narrative,na,pos,French,bad,punctual,stan1290,stan1290
doreco_stan1290_unine15a55m,unine15a55m.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8edcbyjk/da83ddfe721da016f4f8b0e4075d94bb2fc89f96,2015-03-30,certain,personal narrative,na,pos,French,good,punctual,stan1290,stan1290
doreco_stan1290_unine15a61m,unine15a61m.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8edcbyjk/5d10817faa321b6f7b3c383f476342cc5ac79266,2015-03-26,certain,personal narrative,na,pos,French,medium,punctual,stan1290,stan1290
doreco_stan1290_unine15a78m,unine15a78m.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8edcbyjk/4d503d9e16cfe8659a1596bebfcf09468557ae7b,2015-05-08,certain,personal narrative,na,pos,French,medium,medium,stan1290,stan1290
doreco_stan1290_unine15a90m,unine15a90m.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8edcbyjk/a7dd03551add7cd967a811a575509143e55166d0,2015-06-10,certain,personal narrative,na,pos,French,good,none,stan1290,stan1290
doreco_sumi1235_ABT3-AA1_RZ1_interview01-A,ABT3-AA1_RZ1_interview01-A.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.00c33ga4/1f605f20aee1dfdfeed43082f81ae386181253df,2010,approximate,conversation,na,all,English,bad,punctual,sumi1235,sumi1235
doreco_sumi1235_ABT3-AA1_RZ1_interview02-A,ABT3-AA1_RZ1_interview02-A.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.00c33ga4/1d41fa3b69e4a55b090dc08b7f022450500c2066,2010,approximate,conversation,na,all,English,bad,punctual,sumi1235,sumi1235
doreco_sumi1235_ABT3-AA1_RZ1_interview03-A,ABT3-AA1_RZ1_interview03-A.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.00c33ga4/7de1a47131b3fdd8a405ddcfc71576ce00f891e2,2010,approximate,conversation,na,all,English,bad,punctual,sumi1235,sumi1235
doreco_sumi1235_ABT3-AA1_RZ1_pearstory01-A,ABT3-AA1_RZ1_pearstory01-A.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.00c33ga4/916970669f5ca90b34be6ab7d76eef29b8d26edd,2010,approximate,stimulus retelling,pear story,all,English,medium,punctual,sumi1235,sumi1235
doreco_sumi1235_ABT3-AC1_IC1_interview01-A,ABT3-AC1_IC1_interview01-A.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.00c33ga4/c83d7c9ef8c10c6eb2a153173c3d15d6523f1b79,2010,approximate,conversation,na,all,English,bad,constant,sumi1235,sumi1235
doreco_sumi1235_ABT3-AC1_IC1_interview02-A,ABT3-AC1_IC1_interview02-A.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.00c33ga4/3c3a7122846738e49a0f7e560cf94d4c66eb29a3,2010,approximate,conversation,na,all,English,bad,punctual,sumi1235,sumi1235
